Var1,Var2
em2emgacpail_prot_hs[r],"(Phosphoethanolaminyl-Dimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol"
gpi_prot_hs[r],"{[(Prot-PE-Man),(PE)-Man],[PE]}-Man-GlcN-AcylPI"
mgacpail_hs[r],"Mannosyl-Glucosaminyl-Acylphosphatidylinositiol (H2)"
gq1balpha_hs[c],"Gq1Balpha"
gq1balpha_hs[g],"Gq1Balpha"
gq1b_hs[c],"Gq1B"
gq1b_hs[g],"Gq1B"
gsn[c],"Guanosine"
gsn[l],"Guanosine"
gt1a_hs[c],"Gt1A"
gt1a_hs[g],"Gt1A"
gthox[m],"Glutathione Disulfide (Oxidized Glutathione)"
gthrd[r],"Reduced Glutathione"
gua[c],"Guanine"
xan[c],"Xanthine"
guln[c],"L-Gulonate"
glcur1p[c],"D-Glucuronate 1-Phosphate"
pe_hs[r],"Phosphatidylethanolamine"
emgacpail_hs[r],"Phosphoethanolaminyl-Mannosyl-Glucosylaminyl-Acylphosphatidylinositol (H5)"
m2gacpail_hs[r],"Dimannosyl-Glucosaminyl-Acylphosphatidylinositol (H3)"
h2o2[l],"Hydrogen Peroxide"
h2o2[n],"Hydrogen Peroxide"
m3gacpail_hs[r],"Trimannosyl-Glucosaminyl-Acylphosphatidylinositol (H4)"
em3gacpail_hs[r],"Phosphoethanolaminyl-Trimannosyl-Glucosaminyl-Acylphosphatidylinositol (H6)"
emem2gacpail_hs[r],"(Phosphoethanolaminyl-Mannosyl),(Phosphoethanolaminyl)-Dimannosyl-Glucosaminyl-Acylphosphatidylinositol (H7)"
em2emgacpail_hs[r],"(Phosphoethanolaminyl-Dimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol (H7)"
m3emgacpail_hs[r],"(Trimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol (M4C)"
gpi_hs[r],"Gpi Heparan Sulfate"
mem2emgacpail_hs[r],"({[(Mannosyl),(Phosphoethanolaminyl)]-Dimannosyl},{Phosphoethanolaminyl})-Mannosyl-Glucosaminyl-Acylphosphatidylinositol (M4B) (Mem2Emgacpail Heparan Sulfate)"
pre_prot[r],"Glycophosphatidylinositol (Gpi)-Anchored Protein Precursor"
udpglcur[c],"Uridine-5'-Diphosphate-Glucuronate"
hcoumarin[c],"Umbelliferone"
hestratriol[c],"4-Hydroxyestradiol"
hestratriol[r],"4-Hydroxyestradiol"
4mlacac[c],"4-Maleylacetoacetate"
his_L[c],"L-Histidine"
hista[c],"Histamine"
his_L[e],"L-Histidine"
im4act[c],"Imidazole-4-Acetaldehyde"
aacoa[c],"Acetoacetyl Coenzyme A"
hmgcoa[c],"Hydroxymethylglutaryl Coenzyme A"
hmgcoa[m],"Hydroxymethylglutaryl Coenzyme A"
hmgcoa[x],"Hydroxymethylglutaryl Coenzyme A"
hom_L[c],"L-Homoserine"
pheme[c],"Protoheme"
pristanal[x],"Pristanal"
phyt2ohcoa[x],"2-Hydroxyphytanoyl Coenzyme A"
hpdcacrn[c],"Heptadecanoylcarnitine"
hpdcacrn[m],"Heptadecanoylcarnitine"
hpyr[c],"3-Hydroxypyruvate"
hpyr[m],"3-Hydroxypyruvate"
hpyr[x],"3-Hydroxypyruvate"
hretn[c],"4 Hydroxy Retinoic Acid"
hs_deg1[l],"Heparan Sulfate, Degradation Product 1"
hs_deg2[l],"Heparan Sulfate, Degradation Product 2"
hs_deg6[l],"Heparan Sulfate, Degradation Product 6"
hs_deg7[l],"Heparan Sulfate, Degradation Product 7"
hs_deg12[l],"Heparan Sulfate, Degradation Product 12"
hs_deg13[l],"Heparan Sulfate, Degradation Product 13"
hs_deg18[l],"Heparan Sulfate, Degradation Product 18"
hs_deg19[l],"Heparan Sulfate, Degradation Product 19"
cortsn[r],"Cortisone"
tststerone[r],"Testosterone"
andrstndn[r],"Androst-4-Ene-3,17-Dione"
nadph[x],"Nicotinamide Adenine Dinucleotide Phosphate - Reduced"
nadp[x],"Nicotinamide Adenine Dinucleotide Phosphate"
cholcoaone[x],"3A,7A,12A-Trihydroxy-5B-24-Oxocholestanoyl Coenzyme A"
eandrstrn[r],"16Alpha-Hydroxydehydroepiandrosterone"
andrstandn[r],"5Alpha-Androstane-3,17-Dione"
prgnlone[c],"Pregnenolone"
prgstrn[r],"Progesterone"
prgnlone[r],"Pregnenolone"
17ahprgnlone[c],"17Alpha-Hydroxypregnenolone"
17ahprgstrn[c],"17Alpha-Hydroxyprogesterone"
17ahprgnlone[r],"17Alpha-Hydroxypregnenolone"
17ahprgstrn[r],"17Alpha-Hydroxyprogesterone"
xol7aone[r],"7Alpha-Hydroxycholest-4-En-3-One"
xol7a[r],"20-Hydroxycholesterol"
hspg[l],"Heparan Sulfate Proteoglycan"
hs[l],"Heparan Sulfate, Free Chain"
hspg[g],"Heparan Sulfate Proteoglycan"
htaxol[c],"6 Alpha Hydroxy Taxol/ 6 Alpha Hydroxy Paclitaxel"
hxan[c],"Hypoxanthine"
hxan[x],"Hypoxanthine"
pydam[c],"Pyridoxamine"
pyam5p[c],"Pyridoxamine 5-Phosphate"
taur[c],"Taurine"
icit[c],"Isocitric Acid"
icit[x],"Isocitric Acid"
3ityr_L[c],"3-Iodo-L-Tyrosine"
iodine[c],"Iodine"
35diotyr[c],"3,5-Diiodo-L-Tyrosine"
triodthy[c],"3,3,5-Triiodo-L-Thyronine"
thyox_L[c],"L-Thyroxine"
tyr_L[c],"L-Tyrosine"
hs_deg5[l],"Heparan Sulfate, Degradation Product 5"
idour[l],"L-Iduronate"
hs_deg16[l],"Heparan Sulfate, Degradation Product 16"
hs_deg17[l],"Heparan Sulfate, Degradation Product 17"
hs_deg22[l],"Idoa-Beta-1,4-GlcNac(3S)-Alpha-1,4-Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose"
hs_deg23[l],"GlcNac(3S)-Alpha-1,4-Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose"
cs_b_deg3[l],"Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S), Degradation Product 3"
idour[c],"L-Iduronate"
idp[n],"Inosine-5'-Diphosphate"
ile_L[e],"L-Isoleucine"
ile_L[c],"L-Isoleucine"
ile_L[m],"L-Isoleucine"
itacon[m],"Itaconic Acid"
itp[n],"Iinosine-5'-Triphosphate"
f1p[c],"D-Fructose 1-Phosphate"
xylu_D[c],"D-Xylulose"
tagat_D[c],"D-Tagatose"
ksii_core2[g],"Keratan Sulfate Ii (Core 2-Linked)"
ksii_core2[l],"Keratan Sulfate Ii (Core 2-Linked)"
ksii_core4[g],"Keratan Sulfate Ii (Core 4-Linked)"
ksii_core4[l],"Keratan Sulfate Ii (Core 4-Linked)"
k[g],"Potassium"
anth[c],"Anthranilate"
4aphdob[c],"4-(2-Aminophenyl)-2,4-Dioxobutanoate"
kynate[c],"Kynurenic Acid"
lcts[e],"Lactose"
lgt_S[c],"(R)-S-Lactoylglutathionate"
lald_L[m],"(S)-Lactaldehyde"
lac_L[m],"(S)-Lactate"
lcts[g],"Lactose"
3spyr[c],"3-Sulfonatopyruvate"
leuktrA4[r],"Leukotriene A4"
leuktrB4[c],"Leukotriene B4"
leuktrB4[r],"Leukotriene B4"
leuktrC4[c],"Leukotriene C4"
leuktrD4[c],"Leukotriene D4"
leu_L[e],"L-Leucine"
leu_L[c],"L-Leucine"
leu_L[m],"L-Leucine"
nformanth[c],"N-Formylanthranilate"
limnen[c],"Limonene"
xyl_D[l],"Aldehydo-D-Xylose"
cs_a_deg5[l],"Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 5"
cs_c_deg5[l],"Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 5"
cs_e_deg7[l],"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 7"
lipoate[c],"Lipoate"
lac_L[c],"(S)-Lactate"
lneldccrn[c],"6Z,9Z-Octadecadienoylcarnitine"
lneldccrn[m],"6Z,9Z-Octadecadienoylcarnitine"
lnlccrn[c],"Linoleyl Carnitine"
lnlccrn[m],"Linoleyl Carnitine"
lnlncacrn[c],"Alpha-Linolenyl Carnitine"
lnlncacrn[m],"Alpha-Linolenyl Carnitine"
lnlncgcrn[c],"Gamma-Linolenoylcarnitine"
lnlncgcrn[m],"Gamma-Linolenoylcarnitine"
44mctr[c],"4,4-Dimethyl-5Alpha-Cholesta-8,14,24-Trien-3Beta-Ol"
lanost[c],"Lanosterol"
lanost[r],"Lanosterol"
Ssq23epx[r],"Squalene 2,3-Epoxide"
lpchol_hs[c],"1-Acyl-Sn-Glycero-3-Phosphocholine"
g3pc[c],"Glycerophosphocholine"
thp2c[x],"1-Piperideine-6-Carboxylate"
mag_hs[c],"Monoacylglycerol 2"
glyc[e],"Glycerol"
retfa[c],"Fatty Acid Retinol"
retinol[c],"Retinol"
11_cis_retfa[c],"Fatty Acid 11-Cis-Retinol"
retinol_cis_11[c],"11-Cis-Retinol"
9_cis_retfa[c],"Fatty Acid 9-Cis-Retinol"
retinol_9_cis[c],"9-Cis-Retinol"
pd3[c],"Previtamin D3"
trp_L[c],"L-Tryptophan"
trypta[c],"Tryptamine"
lys_L[x],"L-Lysine"
6a2ohxnt[x],"6-Amino-2-Oxohexanoic Acid"
3mldz[c],"1-Methylimidazole-4-Acetaldehyde"
malt[l],"Maltose"
malt[c],"Maltose"
man[e],"D-Mannose"
normete_L[c],"L-Normetanephrine"
3mgcoa[m],"Trans-3-Methylglutaconyl Coenzyme A"
malcoa[x],"Malonyl Coenzyme A"
mercplaccys[c],"3-Mercaptolactate-Cysteine Disulfide"
mercplac[c],"3-Mercaptolactate"
tcynt[c],"Thiocyanate"
5mdru1p[c],"5-Methylthio-5-Deoxy-D-Ribulose 1-Phosphate"
mescon[m],"Mesaconate"
mescoa[m],"Mesaconyl Coenzyme A"
fna5moxam[c],"Formyl-N-Acetyl-5-Methoxykynurenamine"
6hoxmelatn[c],"6-Hydroxymelatonin"
meoh[c],"Methanol"
meoh[l],"Methanol"
mepi[c],"Metanephrine"
mepi[e],"Metanephrine"
met_L[e],"L-Methionine"
mev_R[x],"(R)-Mevalonate"
5pmev[x],"(R)-5-Phosphonatomevalonate"
mhista[c],"N(Tele)-Methylhistaminium"
minohp[c],"Myo-Inositol Hexakisphosphate"
mi1345p[c],"1D-Myo-Inositol 1,3,4,5-Tetrakisphosphate"
mi134p[c],"1D-Myo-Inositol 1,3,4-Trisphosphate"
mi13p[c],"1D-Myo-Inositol 1,3-Bisphosphate"
mi34p[c],"1D-Myo-Inositol 3,4-Bisphosphate"
mi1p_D[c],"1D-Myo-Inositol 1-Phosphate"
mi145p[c],"1D-Myo-Inositol 1,4,5-Trisphosphate"
mi14p[c],"(1R,2R,3R,4R,5R,6S)-2,3,5,6-Tetrahydroxy-4-(Phosphonatooxy)Cyclohexyl Phosphate"
mi4p_D[c],"1D-Myo-Inositol 4-Phosphate"
mi14p[n],"(1R,2R,3R,4R,5R,6S)-2,3,5,6-Tetrahydroxy-4-(Phosphonatooxy)Cyclohexyl Phosphate"
mi1p_D[n],"1D-Myo-Inositol 1-Phosphate"
mi3p_D[c],"1D-Myo-Inositol 3-Phosphate"
minohp[n],"Myo-Inositol Hexakisphosphate"
malttr[c],"Maltotriose"
malttr[e],"Maltotriose"
malttr[l],"Maltotriose"
mmcoa_S[m],"(S)-Methylmalonyl Coenzyme A"
mmcoa_R[m],"(R)-Methylmalonyl Coenzyme A"
5mta[c],"5-Methylthioadenosine"
5mdr1p[c],"5-Methylthio-5-Deoxy-D-Ribose 1-Phosphate"
methf[m],"5,10-Methenyltetrahydrofolate"
4aabutn[c],"4-Acetamidobutanoate"
Nacasp[c],"N-Acetyl-L-Aspartate"
ksi_deg7[l],"Keratan Sulfate I, Degradation Product 7"
ksi_deg10[l],"Keratan Sulfate I, Degradation Product 10"
ksi_deg13[l],"Keratan Sulfate I, Degradation Product 13"
ksi_deg16[l],"Keratan Sulfate I, Degradation Product 16"
ksi_deg19[l],"Keratan Sulfate I, Degradation Product 19"
ksi_deg22[l],"Keratan Sulfate I, Degradation Product 22"
ksi_deg25[l],"Keratan Sulfate I, Degradation Product 25"
ksi_deg28[l],"Keratan Sulfate I, Degradation Product 28"
ksi_deg31[l],"Keratan Sulfate I, Degradation Product 31"
ksi_deg34[l],"Keratan Sulfate I, Degradation Product 34"
cs_a_deg1[l],"Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 1"
ksi_deg37[l],"Keratan Sulfate I, Degradation Product 37"
ksii_core2_deg4[l],"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 4"
ksii_core2_deg7[l],"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 7"
ksii_core4_deg4[l],"Keratan Sulfate Ii (Core 4-Linked), Degradation Product 4"
cs_a_deg4[l],"Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 4"
cs_b_deg1[l],"Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S), Degradation Product 1"
cs_b_deg2[l],"Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S), Degradation Product 2"
cs_c_deg1[l],"Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 1"
cs_c_deg4[l],"Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 4"
cs_d_deg1[l],"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 1"
cs_d_deg2[l],"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 2"
cs_d_deg5[l],"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 5"
cs_d_deg6[l],"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 6"
cs_e_deg2[l],"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 2"
cs_e_deg6[l],"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 6"
nac[e],"Nicotinate"
nac[c],"Nicotinate"
adprbp[c],"Adenosine-5'-Diphosphate-D-Ribose 2-Phosphate"
ncam[c],"Nicotinamide"
nad[n],"Nicotinamide Adenine Dinucleotide"
udp[l],"Uridine Diphosphate"
udpacgal[l],"Uridine-5'-Diphosphate-N-Acetyl-D-Galactosamine"
Tn_antigen[l],"Tn Antigen"
na1[g],"Sodium"
na1[x],"Sodium"
carn[c],"Carnosine"
udp[r],"Uridine Diphosphate"
ump[r],"Uridine-5'-Monophosphate"
pi[g],"Orthophosphate"
ump[g],"Uridine-5'-Monophosphate"
nicrns[c],"Nicotinate D-Ribonucleoside"
nicrnt[c],"Nicotinate D-Ribonucleotide"
nicrnt[n],"Nicotinate D-Ribonucleotide"
nifedipine[c],"Nifedipine"
nmn[m],"Nicotinamide Ribotide"
nmn[n],"Nicotinamide Ribotide"
nmn[c],"Nicotinamide Ribotide"
prpp[c],"5-Phospho-Alpha-D-Ribose 1-Diphosphate"
nwharg[c],"N-(Omega)-Hydroxyarginine"
no[c],"Nitric Oxide"
r1p[c],"Alpha-D-Ribose 1-Phosphate"
npthl[c],"Naphthalene"
nrpphrsf[c],"Sulfate Derivative Of Norepinephrine"
sT_antigen[g],"Sialyl-T Antigen"
dimp[c],"2-Deoxyinosine 5-Phosphate"
uri[e],"Uridine"
uri[l],"Uridine"
ump[l],"Uridine-5'-Monophosphate"
cmp[l],"Cytidine 5'-Monophosphate"
dtmp[l],"Deoxythymidine-5'-Phosphate"
thymd[l],"Thymidine"
dtmp[m],"Deoxythymidine-5'-Phosphate"
thymd[m],"Thymidine"
amp[l],"Adenosine Monophosphate"
gmp[l],"Guanosine-5'-Monophosphate"
xmp[c],"Xanthylic Acid"
o2s[m],"Superoxide"
o2s[n],"Superoxide"
o2s[x],"Superoxide"
o2[n],"Oxygen"
succ[m],"Succinate"
omeprazole[c],"Omeprazole"
onpthl[c],"Naphthalene Epoxide"
oretn[c],"4-Oxo-13-Cis-Retinoate"
retn[c],"All-Trans-Retinoate"
13_cis_oretn[c],"13-Cis-Oxo-Retinoic Acid"
13_cis_retn[c],"13-Cis-Retinoate"
orn[e],"Ornithine"
orot5p[c],"Orotidine 5'-Phosphate"
prgnlone[m],"Pregnenolone"
xoltriol[m],"5Beta-Cholestane-3Alpha,7Alpha,12Alpha-Triol"
xoltetrol[m],"5Beta-Cholestane-3Alpha,7Alpha,12Alpha,26-Tetrol"
thcholst[m],"3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Al"
thcholstoic[m],"3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestanoate"
xol7ah2[m],"5Beta-Cholestane-3Alpha,7Alpha-Diol"
xol7ah3[m],"5Beta-Cholestane-3Alpha,7Alpha,26-Triol"
xol7ah2al[m],"3Alpha,7Alpha-Dihydroxy-5Beta-Cholestan-26-Al"
xol27oh[m],"27-Hydroxycholesterol"
taxol[c],"Paclitaxel"
tolbutamide[c],"Tolbutamide"
perillyl[c],"Perillyl Alcohol"
xoltri24[r],"(24S)-7Alpha,24-Dihydroxycholesterol"
xol24oh[r],"(24S)-24-Hydroxycholesterol"
hnifedipine[c],"Hydroxy Nifedipine"
whtststerone[r],"W Hydroxy Testosterone"
12harachd[r],"12 Hydroxy Arachidonic Acid"
wharachd[r],"W-Hydroxyl Arachidonic Acid"
leuktrB4woh[r],"W-Hydroxyl Leukotriene B4"
18harachd[r],"18 Hydroxy Arachidonic Acid"
xoltri25[r],"7Alpha,25-Dihydroxycholesterol"
xoltri27[r],"7Alpha,27-Dihydroxycholesterol"
xol27oh[r],"27-Hydroxycholesterol"
xoldiolone[r],"7Alpha,12Alpha-Dihydroxycholest-4-En-3-One"
leuktrB4wcooh[r],"W-Carboxy Leukotriene B4"
20ahchsterol[m],"20-Hydroxycholesterol"
pro_L[m],"L-Proline"
pa_hs[r],"Phosphatidate"
pa_hs[g],"Phosphatidate"
pac[c],"Phenylacetate"
phaccoa[c],"Phenylacetyl Coenzyme A"
ak2lgchol_hs[c],"1-Alkyl 2-Lysoglycerol 3-Phosphocholine"
paf_hs[c],"1-Alkyl 2-Acteylglycerol 3-Phosphocholine"
pail_hs[n],"1-Phosphatidyl-1D-Myo-Inositol"
pail45p_hs[c],"Phosphatidylinositol 4,5-Bisphosphate"
pail45p_hs[n],"Phosphatidylinositol 4,5-Bisphosphate"
pail4p_hs[c],"1-Phosphatidyl-1D-Myo-Inositol 4-Phosphate"
pail4p_hs[n],"1-Phosphatidyl-1D-Myo-Inositol 4-Phosphate"
pan4p[c],"Pantetheine 4-Phosphate"
ptth[c],"Pantetheine"
pchol_hs[m],"Phosphatidylcholine"
pchol_hs[r],"Phosphatidylcholine"
pchol_hs[g],"Phosphatidylcholine"
am6sa[c],"2-Aminomuconate 6-Semialdehyde"
pcollg5hlys[c],"Erythro-5-Hydroxy-L-Lysine"
amp[g],"Adenosine Monophosphate"
camp[g],"3,5-Cyclic Adenosine Monophosphate"
35cgmp[g],"3,5-Cyclic Guanosine Monophosphate"
pdx5p[c],"Pyridoxine 5-Phosphate"
pydx5p[c],"Pyridoxal 5-Phosphate"
pydxn[c],"Pyridoxine"
pe_hs[m],"Phosphatidylethanolamine"
peamn[c],"2-Phenylethanaminium"
pacald[c],"Phenylacetaldehyde"
pristcoa[x],"Pristanoyl Coenzyme A"
3php[c],"3-Phosphonatooxypyruvate"
prostgd2[c],"Prostaglandin D2"
prostgh2[c],"Prostaglandin H2"
prostgd2[r],"Prostaglandin D2"
prostgh2[r],"Prostaglandin H2"
prostge2[r],"Prostaglandin E2"
prostgi2[r],"Prostaglandin I2"
pgp_hs[c],"Phosphatidyl Glycerol Phosphate"
pheacgln[c],"(2S)-4-Carbamoyl-2-(2-Phenylacetamido)Butanoate"
1p3h5c[m],"L-1-Pyrroline-3-Hydroxy-5-Carboxylate"
phe_L[e],"L-Phenylalanine"
phe_L[c],"L-Phenylalanine"
phe_L[m],"L-Phenylalanine"
phpyr[m],"Keto-Phenylpyruvate"
thbpt4acam[c],"4A-Hydroxytetrahydrobiopterin"
succ[x],"Succinate"
phytcoa[x],"Phytanoyl Coenzyme A"
phyQ[c],"Phylloquinone"
pail345p_hs[c],"1-Phosphatidyl-1D-Myo-Inositol 3,4,5-Trisphosphate"
pi[n],"Orthophosphate"
pail345p_hs[n],"1-Phosphatidyl-1D-Myo-Inositol 3,4,5-Trisphosphate"
pail34p_hs[c],"1-Phosphatidyl-1D-Myo-Inositol 3,4-Bisphosphate"
pail34p_hs[n],"1-Phosphatidyl-1D-Myo-Inositol 3,4-Bisphosphate"
pail3p_hs[n],"1-Phosphatidyl-1D-Myo-Inositol 3-Phosphate"
pail3p_hs[c],"1-Phosphatidyl-1D-Myo-Inositol 3-Phosphate"
pail35p_hs[c],"1-Phosphatidyl-1D-Myo-Inositol 3,5-Bisphosphate"
pail5p_hs[c],"1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate"
pail35p_hs[r],"1-Phosphatidyl-1D-Myo-Inositol 3,5-Bisphosphate"
pail5p_hs[r],"1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate"
pail5p_hs[n],"1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate"
pail_hs[r],"1-Phosphatidyl-1D-Myo-Inositol"
ppmi12346p[c],"5-Diphosphoinositol Pentakisphosphate"
ppmi12346p[n],"5-Diphosphoinositol Pentakisphosphate"
pnto_R[c],"(R)-Pantothenate"
cysam[c],"Cysteamine"
pnto_R[e],"(R)-Pantothenate"
pppi[c],"Triphosphate"
ppa[e],"Propionate"
phpyr[c],"Keto-Phenylpyruvate"
2hyoxplac[c],"2-Hydroxyphenylacetate"
pppg9[c],"Protoporphyrinogen Ix"
pppg9[m],"Protoporphyrinogen Ix"
pram[c],"5-Phospho-Beta-D-Ribosylamine"
prgnlones[c],"Pregnenolone Sulfate"
prist[x],"Pristanic Acid"
pro_D[c],"D-Proline"
prostgh2[e],"Prostaglandin H2"
prostgi2[e],"Prostaglandin I2"
prostgi2[c],"Prostaglandin I2"
pro_L[c],"L-Proline"
pro_L[e],"L-Proline"
3hpcoa[m],"3-Hydroxypropanoyl Coenzyme A"
ps_hs[c],"Phosphatidylserine"
ps_hs[m],"Phosphatidylserine"
ptdcacrn[c],"Pentadecanoylcarnitine"
ptdcacrn[m],"Pentadecanoylcarnitine"
hdca[x],"Hexadecanoate (N-C16:0)"
phyt[x],"Phytanate"
ahdt[c],"7,8-Dihydroneopterin 3-Triphosphate"
6pthp[c],"6-Pyruvoyl-5,6,7,8-Tetrahydropterin"
ptrc[c],"Putrescine"
4abutn[c],"4-Aminobutanal"
pydx[c],"Pyridoxal"
quln[c],"Quinolinic Acid"
retinal_cis_13[c],"13-Cis-Retinal"
retinal_11_cis[c],"11-Cis-Retinal"
retinal_cis_9[c],"All-Trans-Retinal"
retn[n],"All-Trans-Retinoate"
ru5p_D[c],"D-Ribulose 5-Phosphate"
rbl_D[c],"D-Ribulose"
rbt[c],"D-Ribitol"
retinol_cis_13[c],"13-Cis-Retinol"
retnglc[c],"Retinoyl Glucuronide"
13_cis_retnglc[c],"13-Cis-Retinoyl Glucuronide"
13_cis_retnglc[r],"13-Cis-Retinoyl Glucuronide"
retnglc[r],"Retinoyl Glucuronide"
retn[r],"All-Trans-Retinoate"
13_cis_retn[r],"13-Cis-Retinoate"
ribflv[e],"Riboflavin"
rib_D[e],"D-Ribose"
rib_D[c],"D-Ribose"
rnam[c],"N-Ribosylnicotinamide"
Rtotal3crn[c],"R Total 3 Carnitine"
Rtotal3crn[m],"R Total 3 Carnitine"
cs_d_pre5[g],"Chondroitin Sulfate D (GlcNac6S-Glca2S), Precursor 5"
cs_b_pre5[g],"Chondroitin Sulfate B (Idoa2S-GalNac4S), Precursor 5"
hs_pre12[g],"Glcn2S-Idoa-Glcn2S-Glca2S-Glcn2S-Idoa2S-Glcn2S-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)"
hs_pre13[g],"Glcn2S-Idoa-Glcn2,6Dis-Glca2S-Glcn2,6Dis-Idoa2S-Glcn2,6Dis-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)"
hs_pre14[g],"Heparan Sulfate, Precursor 14"
hs_pre15[g],"Heparan Sulfate, Precursor 15"
hs_deg11[l],"Heparan Sulfate, Degradation Product 11"
cs_e_pre5a[g],"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 5A"
cs_e_pre5b[g],"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 5B"
cs_e_deg1[l],"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 1"
cs_e_deg5[l],"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 5"
ksi_deg4[l],"Keratan Sulfate I, Degradation Product 4"
ksii_core2_deg1[l],"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 1"
ksii_core4_deg1[l],"Keratan Sulfate Ii (Core 4-Linked), Degradation Product 1"
saccrp_L[m],"L-Saccharopinate"
fald[x],"Formaldehyde"
sarcs[x],"Sarcosine"
sphgn[r],"Sphinganine"
sph1p[r],"(2S,3R)-2-Azaniumyl-3-Hydroxyoctadecyl Phosphate"
sphings[r],"Sphingosine"
sphs1p[r],"Sphingosine 1-Phosphate"
sbt_D[c],"D-Sorbitol"
selmeth[c],"Selenomethionine"
ser_D[c],"D-Serine"
ser_L[x],"L-Serine"
sgalside_hs[c],"Sulfatide Galactocerebroside"
acngalgbside_hs[g],"Sialyl Galactosylgloboside"
sph1p[c],"(2S,3R)-2-Azaniumyl-3-Hydroxyoctadecyl Phosphate"
sl_L[c],"(S)-3-Sulfonatolactate"
sphmyln_hs[g],"Sphingomyelin "
sphmyln_hs[l],"Sphingomyelin "
sphings[c],"Sphingosine"
spc_hs[c],"Sphingosylphosphorylcholine"
sphmyln_hs[c],"Sphingomyelin "
so4[e],"Sulfate"
xolest_hs[c],"Cholesterol Ester"
sphs1p[c],"Sphingosine 1-Phosphate"
spmd[c],"Spermidine"
o2[e],"Oxygen"
sql[r],"Squalene"
gm1b_hs[g],"Gm1B"
gd1a_hs[g],"N-Acetylneuraminosyl-D-Galactosyl-N-Acetyl-D-Galactosaminyl-(N-Acetylneuraminosyl)-D-Galactosyl-D-Glucosylceramide Dianion"
gt1b_hs[g],"Gt1B"
gt1alpha_hs[g],"Gt1Aalpha"
gq1c_hs[g],"Gq1C"
strdnccrn[c],"6Z,9Z,12Z,15Z-Octadecatetraenoylcarnitine"
strdnccrn[m],"6Z,9Z,12Z,15Z-Octadecatetraenoylcarnitine"
so4[r],"Sulfate"
estrones[r],"Estrone 3-Sulfate"
succ[e],"Succinate"
sucr[e],"Sucrose"
T4hcinnm[c],"Trans-4-Coumarate"
taur[e],"Taurine"
tchola[c],"Taurocholic acid"
tcynt[m],"Thiocyanate"
tdchola[c],"Taurochenodeoxycholate"
tdchola[x],"Taurochenodeoxycholate"
thmmp[c],"Thiamin Monophosphate"
thmpp[c],"Thiamine Diphosphate"
thmmp[m],"Thiamin Monophosphate"
thmpp[m],"Thiamine Diphosphate"
tetpent3crn[c],"9Z,12Z,15Z,18Z,21Z-Tetracosapentaenoylcarnitine"
tetpent3coa[m],"(9Z,12Z,15Z,18Z,21Z)-Tetracosapentaenoyl Coenzyme A"
tetpent3crn[m],"9Z,12Z,15Z,18Z,21Z-Tetracosapentaenoylcarnitine"
tetpent6crn[c],"6Z,9Z,12Z,15Z,18Z-Tetracosapentaenoylcarnitine"
tetpent6coa[m],"Tetracosa-6,9,12,15,18-All-Cis-Pentaenoyl Coenzyme A"
tetpent6crn[m],"6Z,9Z,12Z,15Z,18Z-Tetracosapentaenoylcarnitine"
