Model,Data,Curation,Subtype,Gene_ENTREZ,Symbol,Essentiality_Type,is_metabolic,Dependency_Score,Dependency_Probability,DepMap_ID,Average_Score
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.1868693,0.1361122,ACH-000152,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4349518,0.4537235,ACH-000200,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,0.03668736,0.03029889,ACH-000215,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.1949591,0.1791545,ACH-000231,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4814628,0.5681744,ACH-000244,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.3345422,0.2903013,ACH-000269,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.5470258,0.6162258,ACH-000368,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.399897,0.2443048,ACH-000370,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4554697,0.699862,ACH-000376,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.3411427,0.2699404,ACH-000445,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.3281489,0.4697015,ACH-000455,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.454843,0.6239276,ACH-000464,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.3960745,0.4615491,ACH-000469,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.2284907,0.2382867,ACH-000558,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.06024314,0.04993546,ACH-000570,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.3887495,0.5859658,ACH-000571,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4913254,0.6860163,ACH-000595,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.6222879,0.8204628,ACH-000622,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4384554,0.4169118,ACH-000623,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4230705,0.4247437,ACH-000634,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.3799312,0.5019541,ACH-000673,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,0.06875405,0.01082566,ACH-000676,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.2893593,0.345969,ACH-000738,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.2643851,0.2300141,ACH-000756,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.7284271,0.8707464,ACH-000760,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.6010691,0.7963566,ACH-000819,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.8051637,0.8672679,ACH-000863,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.1532537,0.12398,ACH-000887,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.3574308,0.3544808,ACH-001329,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4806932,0.6513731,ACH-001605,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.5284768,0.7444484,ACH-001606,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4687313,0.6165033,ACH-001608,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.2658075,0.2370496,ACH-001609,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4155855,0.3503196,ACH-001610,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.6879392,0.8303402,ACH-001611,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.1698979,0.161029,ACH-001622,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4354026,0.3472963,ACH-001623,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.7232896,0.8360302,ACH-001624,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.3518034,0.4891523,ACH-002228,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4430567,0.5443005,ACH-002229,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.2721306,0.3061778,ACH-002230,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.7263858,0.8679515,ACH-000036,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.7815261,0.9264147,ACH-000098,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.7993729,0.8986103,ACH-000152,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.7141625,0.8096605,ACH-000200,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-1.197659,0.9805628,ACH-000215,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-1.12112,0.9693567,ACH-000231,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.6835986,0.8172668,ACH-000244,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.520016,0.5960171,ACH-000269,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.8374615,0.8876675,ACH-000368,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-1.020291,0.9082123,ACH-000370,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.9541109,0.9646817,ACH-000376,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.9867908,0.9290105,ACH-000445,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-1.06581,0.9490468,ACH-000455,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.65573650000000006,0.7898248,ACH-000464,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.8254015,0.8713739,ACH-000469,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.3963418,0.5161373,ACH-000558,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.958713,0.9372191,ACH-000570,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.4225251,0.6405074,ACH-000571,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.7381149,0.902095,ACH-000595,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.6065494,0.8051975,ACH-000622,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.6969515,0.7706408,ACH-000623,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-1.050597,0.933966,ACH-000634,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.213082,0.2365467,ACH-000673,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.9218555,0.9670873,ACH-000676,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.9273417,0.9141018,ACH-000738,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-1.010195,0.9402249,ACH-000756,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.8432339,0.9140407,ACH-000760,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.669903,0.8601046,ACH-000819,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.9594019,0.9157525,ACH-000863,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.7968158,0.9169949,ACH-000887,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.6569868,0.76985459999999994,ACH-001329,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.5875099,0.7681163,ACH-001605,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.5764029,0.7995805,ACH-001606,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-1.2311,0.9655022,ACH-001608,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.9307524,0.9119503,ACH-001609,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.8942746,0.8473155,ACH-001610,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.8344731,0.9063381,ACH-001611,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.7019152,0.8637467,ACH-001622,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.5691902,0.5304986,ACH-001623,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.9981505,0.9120868,ACH-001624,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.883085,0.9523692,ACH-002228,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.8912155,0.9535068,ACH-002229,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9489,PGS1 ,Common-Essential,Metabolic,-0.5645039,0.8235194,ACH-002230,-0.8192801216666666
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.01551154,0.04143377,ACH-000036,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.4044119,0.5568119,ACH-000098,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.0405696,0.03997554,ACH-000152,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,0.0618748,0.0141295,ACH-000200,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1708799,0.1747455,ACH-000215,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.3158388,0.3669458,ACH-000231,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.2542018,0.2118047,ACH-000244,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.4217057,0.4311662,ACH-000269,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.07871291,0.05138079,ACH-000368,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,0.2738435,0.004047703,ACH-000370,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,9.927065e-4,0.03667435,ACH-000376,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1777111,0.09722382,ACH-000445,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1423604,0.1495878,ACH-000455,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,0.005446033,0.03601935,ACH-000464,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.124213,0.09483709,ACH-000469,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.03435324,0.05383949,ACH-000558,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.008996387,0.02875683,ACH-000570,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.2166428,0.2767202,ACH-000571,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1555137,0.1642168,ACH-000595,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1933662,0.2108132,ACH-000622,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1385958,0.08954889,ACH-000623,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1687535,0.07630627,ACH-000634,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.119844,0.1268161,ACH-000673,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1121418,0.07897135,ACH-000676,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1740496,0.1650149,ACH-000738,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1135029,0.07846303,ACH-000756,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1289882,0.09807713,ACH-000760,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,0.04180231,0.01606019,ACH-000819,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1368638,0.1106779,ACH-000863,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1819743,0.1565298,ACH-000887,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.0938645,0.08755433,ACH-001329,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1208864,0.1100726,ACH-001605,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.06371029,0.0557726,ACH-001606,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-4.622625e-4,0.03506599,ACH-001608,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,0.02380747,0.02061823,ACH-001609,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.02438681,0.0288864,ACH-001610,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,0.02930593,0.01429821,ACH-001611,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.2002577,0.1981552,ACH-001622,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,0.01431798,0.0220814,ACH-001623,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.00609254,0.03465879,ACH-001624,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.1528784,0.1309004,ACH-002228,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.3370885,0.399863,ACH-002229,-0.11336107528333333
Recon3D,Rahman2015,CSF,GBM,9517,SPTLC2 ,"NA_",Metabolic,-0.2402182,0.2510494,ACH-002230,-0.11336107528333333
Recon3D,Rahman2015,CSF,ODG,10558,SPTLC1 ,Common-Essential,Metabolic,-0.6217202,0.7981925,ACH-000067,-0.7469667366666667
Recon3D,Rahman2015,CSF,ODG,10558,SPTLC1 ,Common-Essential,Metabolic,-0.7692426,0.8651734,ACH-000807,-0.7469667366666667
Recon3D,Rahman2015,CSF,ODG,10999,SLC27A4 ,"NA_",Metabolic,0.03625846,0.02332241,ACH-000067,-0.05067605888333333
Recon3D,Rahman2015,CSF,ODG,10999,SLC27A4 ,"NA_",Metabolic,-0.06349461,0.05634403,ACH-000807,-0.05067605888333333
Recon3D,Rahman2015,CSF,ODG,114971,PTPMT1 ,Common-Essential,Metabolic,-0.718928,0.8717748,ACH-000067,-0.7329919816666667
Recon3D,Rahman2015,CSF,ODG,114971,PTPMT1 ,Common-Essential,Metabolic,-0.5707005,0.7098691,ACH-000807,-0.7329919816666667
Recon3D,Rahman2015,CSF,ODG,1841,DTYMK ,Common-Essential,Metabolic,-0.947638254204094,0.935915194453518,ACH-000067,-0.9209581321308341
Recon3D,Rahman2015,CSF,ODG,1841,DTYMK ,Common-Essential,Metabolic,-1.65530489050844,0.99628507869037,ACH-000807,-0.9209581321308341
Recon3D,Rahman2015,CSF,ODG,2531,KDSR ,"NA_",Metabolic,-0.2984258,0.3356316,ACH-000067,-0.387523185945
Recon3D,Rahman2015,CSF,ODG,2531,KDSR ,"NA_",Metabolic,-0.6482266,0.7791677,ACH-000807,-0.387523185945
Recon3D,Rahman2015,CSF,ODG,259230,SGMS1 ,"NA_",Metabolic,-0.2035822,0.1965434,ACH-000067,-0.02162030917833333
Recon3D,Rahman2015,CSF,ODG,259230,SGMS1 ,"NA_",Metabolic,-0.01599766,0.0353857,ACH-000807,-0.02162030917833333
Recon3D,Rahman2015,CSF,ODG,290,ANPEP ,"NA_",Metabolic,0.0363063556828329,0.0233103368884898,ACH-000067,-0.005191594150510251
Recon3D,Rahman2015,CSF,ODG,290,ANPEP ,"NA_",Metabolic,-0.0466895439838534,0.0479793229964144,ACH-000807,-0.005191594150510251
Recon3D,Rahman2015,CSF,ODG,2987,GUK1 ,Common-Essential,Metabolic,-0.966718543164967,0.938836148908501,ACH-000067,-1.0770733141147297
Recon3D,Rahman2015,CSF,ODG,2987,GUK1 ,Common-Essential,Metabolic,-0.859643156597608,0.914600965493527,ACH-000807,-1.0770733141147297
Recon3D,Rahman2015,CSF,ODG,3931,LCAT ,"NA_",Metabolic,-0.07984793,0.07452502,ACH-000067,-0.074990319705
Recon3D,Rahman2015,CSF,ODG,3931,LCAT ,"NA_",Metabolic,-0.0872263,0.07024252,ACH-000807,-0.074990319705
Recon3D,Rahman2015,CSF,ODG,50484,RRM2B ,"NA_",Metabolic,-0.01246593,0.03877282,ACH-000067,-0.0028774475
Recon3D,Rahman2015,CSF,ODG,50484,RRM2B ,"NA_",Metabolic,0.006711035,0.02802339,ACH-000807,-0.0028774475
Recon3D,Rahman2015,CSF,ODG,51727,CMPK1 ,Common-Essential,Metabolic,-0.370519848073113,0.453687027754735,ACH-000067,-0.7013229545995526
Recon3D,Rahman2015,CSF,ODG,51727,CMPK1 ,Common-Essential,Metabolic,-1.13617023788477,0.963885044037697,ACH-000807,-0.7013229545995526
Recon3D,Rahman2015,CSF,ODG,54675,CRLS1 ,Common-Essential,Metabolic,-0.786476056499108,0.901655622076676,ACH-000067,-0.575857197741586
Recon3D,Rahman2015,CSF,ODG,54675,CRLS1 ,Common-Essential,Metabolic,-0.494961287436144,0.62386325990381,ACH-000807,-0.575857197741586
Recon3D,Rahman2015,CSF,ODG,55304,SPTLC3 ,"NA_",Metabolic,0.150614,0.007623839,ACH-000067,0.063372384295
Recon3D,Rahman2015,CSF,ODG,55304,SPTLC3 ,"NA_",Metabolic,0.002217358,0.02937203,ACH-000807,0.063372384295
Recon3D,Rahman2015,CSF,ODG,5833,PCYT2 ,"NA_",Metabolic,-0.004583955,0.03577538,ACH-000067,-0.0507422927
Recon3D,Rahman2015,CSF,ODG,5833,PCYT2 ,"NA_",Metabolic,-0.1530635,0.1230027,ACH-000807,-0.0507422927
Recon3D,Rahman2015,CSF,ODG,6240,RRM1 ,Common-Essential,Metabolic,-2.522622,1,ACH-000067,-2.425572
Recon3D,Rahman2015,CSF,ODG,6240,RRM1 ,Common-Essential,Metabolic,-2.328522,1,ACH-000807,-2.425572
Recon3D,Rahman2015,CSF,ODG,6241,RRM2 ,Common-Essential,Metabolic,-2.452663,1,ACH-000067,-2.3959145
Recon3D,Rahman2015,CSF,ODG,6241,RRM2 ,Common-Essential,Metabolic,-2.339166,1,ACH-000807,-2.3959145
Recon3D,Rahman2015,CSF,ODG,64078,SLC28A3 ,"NA_",Metabolic,-1.627391e-5,0.03410097,ACH-000067,-0.047866806955
Recon3D,Rahman2015,CSF,ODG,64078,SLC28A3 ,"NA_",Metabolic,-0.09571734,0.07582906,ACH-000807,-0.047866806955
Recon3D,Rahman2015,CSF,ODG,6526,SLC5A3 ,"NA_",Metabolic,-0.0655164,0.06531879,ACH-000067,-0.08421040702222223
Recon3D,Rahman2015,CSF,ODG,6526,SLC5A3 ,"NA_",Metabolic,0.02044546,0.02428376,ACH-000807,-0.08421040702222223
Recon3D,Rahman2015,CSF,ODG,7296,TXNRD1 ,"NA_",Metabolic,-0.7909647,0.9031787,ACH-000067,-0.591524122
Recon3D,Rahman2015,CSF,ODG,7296,TXNRD1 ,"NA_",Metabolic,-0.5306281,0.6670634,ACH-000807,-0.591524122
Recon3D,Rahman2015,CSF,ODG,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4751571,0.6183198,ACH-000067,-0.4205932488333333
Recon3D,Rahman2015,CSF,ODG,8140,SLC7A5 ,Common-Essential,Metabolic,-0.7938307,0.880025,ACH-000807,-0.4205932488333333
Recon3D,Rahman2015,CSF,ODG,9489,PGS1 ,Common-Essential,Metabolic,-0.6026923,0.779232,ACH-000067,-0.8192801216666666
Recon3D,Rahman2015,CSF,ODG,9489,PGS1 ,Common-Essential,Metabolic,-0.8489367,0.9095377,ACH-000807,-0.8192801216666666
Recon3D,Rahman2015,CSF,ODG,9517,SPTLC2 ,"NA_",Metabolic,-0.06197304,0.06314379,ACH-000067,-0.11336107528333333
Recon3D,Rahman2015,CSF,ODG,9517,SPTLC2 ,"NA_",Metabolic,-0.4112397,0.5031836,ACH-000807,-0.11336107528333333
